id,observed_on_string,observed_on,time_observed_at,time_zone,out_of_range,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,id_please,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
7272027,2017/07/27 5:48 PM CDT,2017-07-27,2017-07-27 22:48:00 UTC,Central Time (US & Canada),,461506,megnd,2017-07-30 03:15:16 UTC,2018-02-15 01:12:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7272027,https://static.inaturalist.org/photos/9400619/medium.jpeg?1501384475,,"",,false,3,1,false,,"79 1st St, Grand Marais, MB R0E 0T0, Canada",50.5604536,-96.6234797,177,,,false,,,Grey Comma,Polygonia progne,Gray Comma,Insecta,58580
7303578,2017-07-04 12:18:21 PM MST,2017-07-04,2017-07-04 18:18:21 UTC,Mountain Time (US & Canada),,556735,bonita3,2017-08-01 05:35:57 UTC,2017-08-01 19:01:40 UTC,research,,https://www.inaturalist.org/observations/7303578,https://static.inaturalist.org/photos/9452093/medium.jpeg?1501565761,,"",,false,1,0,false,2,"9324 114a Ave, Fort St John, BC V1J 2X5, Canada",56.2608337402,-120.8361129761,,,,false,gps,gps,Mourning Cloak,Nymphalis antiopa,Mourning Cloak,Insecta,56832
7309668,2017-07-31 1:53:07 PM AKDT,2017-07-31,2017-07-31 21:53:07 UTC,Alaska,,491114,awenninger,2017-08-01 18:42:21 UTC,2018-06-12 17:31:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7309668,https://static.inaturalist.org/photos/9461978/medium.jpeg?1501612947,,"",,false,2,0,false,2,"476 Alpha Way Fairbanks, AK 99709 USA",64.8474273682,-148.025177002,,,,false,gps,gps,Mourning Cloak,Nymphalis antiopa,Mourning Cloak,Insecta,56832
7320369,2017/08/01 10:05 AM MDT,2017-08-01,2017-08-01 16:05:00 UTC,Mountain Time (US & Canada),,522359,catwin,2017-08-02 16:26:14 UTC,2018-06-27 09:30:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7320369,https://static.inaturalist.org/photos/9479540/medium.jpg?1501690421,,"","",false,2,0,false,,"Yellowknife, NT X0E, Canada",62.46855,-114.478183,122,,,false,,,Mourning Cloak,Nymphalis antiopa,Mourning Cloak,Insecta,56832
7321952,2017/07/23 5:51 PM EDT,2017-07-23,2017-07-23 21:51:00 UTC,Eastern Time (US & Canada),,398665,nigrosh60,2017-08-02 18:47:58 UTC,2018-03-30 02:03:24 UTC,research,CC-BY-NC,http://inaturalist.ca/observations/7321952,https://static.inaturalist.org/photos/9482448/medium.jpeg?1501699615,,"",,false,1,0,false,,"Barrier Ford, SK S0E, Canada",52.5418,-103.707289,175,,,false,,,Northern Crescent,Phyciodes cocyta,Northern Crescent,Insecta,58576
7325150,2017/08/02 2:12 PM MDT,2017-08-02,2017-08-02 20:12:00 UTC,Mountain Time (US & Canada),,100637,karrin,2017-08-02 23:13:35 UTC,2017-08-03 12:00:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7325150,https://static.inaturalist.org/photos/9487615/medium.jpeg?1501714339,,"animal, insect, butterfly, painted-lady","A Painted Lady Butterfly (one of several individuals in the area) feeding on wildflowers in South Glenmore Park (Calgary, Canada).",false,1,0,false,,"Southwest Calgary, Calgary, AB, Canada",50.9802631987,-114.0990257263,33,,,false,,,Painted Lady,Vanessa cardui,Painted Lady,Insecta,48548
7338842,2017-08-01 10:06 AM CST,2017-08-01,2017-08-01 15:06:00 UTC,Central Time (US & Canada),,35006,sienna,2017-08-03 23:37:24 UTC,2017-10-03 22:48:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7338842,https://static.inaturalist.org/photos/9510367/medium.jpeg?1501803439,,"","",false,1,0,false,,"Division No. 7, CA-SK, CA",50.245089,-106.122683,91,,,false,,,Common Wood-Nymph,Cercyonis pegala,Common Wood-Nymph,Insecta,58606
7348498,2017/07/23 2:17 PM PDT,2017-07-23,2017-07-23 21:17:00 UTC,Pacific Time (US & Canada),,3494,damontighe,2017-08-04 17:35:36 UTC,2017-08-05 01:50:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7348498,https://static.inaturalist.org/photos/9519369/medium.jpeg?1501834651,,"",,false,3,0,false,,"Sitka, AK, USA",57.0560083333,-135.2793888889,,,,false,,,Painted Lady,Vanessa cardui,Painted Lady,Insecta,48548
7348882,2017/08/02 2:11 PM CDT,2017-08-02,2017-08-02 19:11:00 UTC,Central Time (US & Canada),,114283,cjchurch,2017-08-04 18:07:42 UTC,2017-08-04 18:16:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7348882,https://static.inaturalist.org/photos/9525676/medium.jpg?1501870009,,"",,false,1,0,false,,"Division No. 1, MB, Canada",50.1116666667,-95.6155555556,,,,false,,,Mourning Cloak,Nymphalis antiopa,Mourning Cloak,Insecta,56832
7350263,2017/07/28 4:54 PM MDT,2017-07-28,2017-07-28 22:54:00 UTC,Mountain Time (US & Canada),,494576,runel_jimenez,2017-08-04 19:34:46 UTC,2017-09-27 00:53:02 UTC,research,CC-BY-NC,http://inaturalist.ca/observations/7350263,https://static.inaturalist.org/photos/9527359/medium.jpg?1501873860,,"","Ringlet, Behringian subspecies
Photo Credit: P. Catling, B. Kostiuk, J. Heron",false,1,0,false,,"Tuktoyaktuk, NT, Canada",69.445358,-133.034181,3845,,,false,,,Coenonympha tullia yukonensis,Coenonympha tullia yukonensis,Yukon Ringlet,Insecta,235353
7353875,2017/08/04 4:50 PM MDT,2017-08-04,2017-08-04 22:50:00 UTC,Mountain Time (US & Canada),,522359,catwin,2017-08-05 00:36:24 UTC,2017-09-09 01:43:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7353875,https://static.inaturalist.org/photos/9532903/medium.jpeg?1501892899,,"",,false,1,0,false,,"Yellowknife, NT X0E, Canada",62.4534501976,-114.3835544586,61,,,false,,,Compton Tortoiseshell,Nymphalis l-album,Compton Tortoiseshell,Insecta,198813
7356642,2017-07-18 1:26:38 PM CST,2017-07-18,2017-07-18 18:26:38 UTC,Central Time (US & Canada),,505971,reubensenft,2017-08-05 05:34:05 UTC,2018-03-24 06:13:11 UTC,research,CC-BY,https://www.inaturalist.org/observations/7356642,https://static.inaturalist.org/photos/9537586/medium.jpeg?1501911257,,"",,false,1,0,false,2,"Chown St, Buena Vista, SK S2V 1A5, Canada",50.764172834,-104.9093156308,258,,,false,gps,gps,Viceroy,Limenitis archippus,Viceroy,Insecta,58586
7360765,2017/06/18 4:52 PM UTC,2017-06-18,,UTC,,534848,jeweledfrog,2017-08-05 16:30:50 UTC,2018-05-30 22:10:38 UTC,research,CC-BY-NC,http://inaturalist.ca/observations/7360765,https://static.inaturalist.org/photos/9543913/medium.jpeg?1501950620,,"",,false,4,1,false,,"Division No. 10, AB, Canada",53.684215,-112.833,,,,false,,,Western White Admiral,Limenitis arthemis rubrofasciata,Western White Admiral,Insecta,236720
7387802,2017-08-06 10:37:16 AM CDT,2017-08-06,2017-08-06 15:37:16 UTC,Central Time (US & Canada),,45243,friesen4,2017-08-07 03:07:49 UTC,2017-09-19 02:16:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7387802,https://static.inaturalist.org/photos/9588704/medium.jpeg?1502075285,,"",,false,2,0,false,2,"167 Macdonald Avenue Warren, MB R0C 3E0 Canada",50.1305389404,-97.54271698,,,,false,gps,gps,Monarch,Danaus plexippus,Monarch,Insecta,48662
7401644,Sun Aug 06 2017 10:35:50 GMT-0500 (CDT),2017-08-06,2017-08-06 15:35:50 UTC,Central Time (US & Canada),,296618,marykrieger,2017-08-08 02:00:17 UTC,2017-09-12 00:59:21 UTC,research,CC-BY,http://inaturalist.ca/observations/7401644,https://static.inaturalist.org/photos/9610881/medium.jpg?1502157620,,"",,false,3,0,false,3,"Kenora, Unorganized, , ON, CA",49.9769783333,-94.62172,,,,false,,,American Lady,Vanessa virginiensis,American Lady,Insecta,48549
7405019,2017/07/16 1:31 PM EDT,2017-07-16,2017-07-16 17:31:00 UTC,Eastern Time (US & Canada),,109975,dkaposi,2017-08-08 10:29:51 UTC,2017-09-20 21:59:30 UTC,research,CC-BY-NC,http://inaturalist.ca/observations/7405019,https://static.inaturalist.org/photos/9616440/medium.jpg?1502185776,,"","",false,1,0,false,,"Jura Creek trail, Exshaw, Division No. 15, AB, Canada",51.0779419777,-115.1494860649,100,,,false,,"",Atlantis Fritillary,Speyeria atlantis,Atlantis Fritillary,Insecta,63128
7405021,2017/07/16 1:24 PM EDT,2017-07-16,2017-07-16 17:24:00 UTC,Eastern Time (US & Canada),,109975,dkaposi,2017-08-08 10:29:51 UTC,2017-09-20 21:58:33 UTC,research,CC-BY-NC,http://inaturalist.ca/observations/7405021,https://static.inaturalist.org/photos/9616447/medium.jpg?1502185801,,"","",false,1,0,false,,"Jura Creek trail, Exshaw, Division No. 15, AB, Canada",51.0779419777,-115.1494860649,100,,open,false,,"",Hydaspe Fritillary,Speyeria hydaspe,Hydaspe Fritillary,Insecta,68266
7409011,2017/08/02 2:49 PM MDT,2017-08-02,2017-08-02 20:49:00 UTC,Mountain Time (US & Canada),,494576,runel_jimenez,2017-08-08 17:52:35 UTC,2017-10-01 04:49:11 UTC,research,CC-BY-NC,http://inaturalist.ca/observations/7409011,https://static.inaturalist.org/photos/9622967/medium.jpeg?1502214523,,"","",false,2,0,false,,"Norman Wells, NT X0E, Canada",65.2771611111,-126.8137805556,,,,false,,,Mourning Cloak,Nymphalis antiopa,Mourning Cloak,Insecta,56832
7409014,2017/08/02 2:46 PM MDT,2017-08-02,2017-08-02 20:46:00 UTC,Mountain Time (US & Canada),,494576,runel_jimenez,2017-08-08 17:52:37 UTC,2019-06-04 15:48:11 UTC,research,CC-BY-NC,http://inaturalist.ca/observations/7409014,https://static.inaturalist.org/photos/9623015/medium.jpeg?1502214616,,"","",false,3,1,false,,"Norman Wells, NT X0E, Canada",65.2770611111,-126.8132388889,,,,false,,,Purple Lesser Fritillary,Boloria chariclea grandis,Purple Lesser Fritillary,Insecta,234598
7424866,2017-08-09 2:00:11 PM PDT,2017-08-09,2017-08-09 21:00:11 UTC,Pacific Time (US & Canada),,506865,kevin177,2017-08-09 19:56:56 UTC,2017-08-11 02:35:14 UTC,research,,https://www.inaturalist.org/observations/7424866,https://static.inaturalist.org/photos/9647949/medium.jpeg?1502308620,,"",,false,2,0,false,2,"1100-1104 Hospital Pl, Canmore, AB T1W 1N2, Canada",51.0935493511,-115.351551286,344,,,false,gps,gps,Painted Lady,Vanessa cardui,Painted Lady,Insecta,48548
7427611,Wed Aug 09 2017 16:39:31 GMT-0600 (MDT),2017-08-09,2017-08-09 22:39:31 UTC,Mountain Time (US & Canada),,506181,ashinonyx,2017-08-09 23:38:18 UTC,2017-08-11 02:48:25 UTC,research,,http://inaturalist.ca/observations/7427611,https://static.inaturalist.org/photos/9652666/medium.jpg?1502321904,,"",Seen while hiking the Redstreak Restoration trail in Kootenay National Park. ,false,1,0,false,3,"East Kootenay G, , BC, CA",50.6241200573,-116.0574867656,304,,,false,,,Common Wood-Nymph,Cercyonis pegala,Common Wood-Nymph,Insecta,58606
7430737,2016/06/06 10:13 AM PDT,2016-06-06,2016-06-06 17:13:00 UTC,Pacific Time (US & Canada),,573501,liamsingh,2017-08-10 04:23:13 UTC,2018-12-17 09:16:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7430737,https://static.inaturalist.org/photos/9657859/medium.jpeg?1502338660,,"",,false,1,0,false,,"Nome, AK, USA",65.2864354204,-164.799041748,488,,,false,,,Banded Alpine,Erebia fasciata,Banded Alpine,Insecta,219417
7452549,Wed Aug 09 2017 12:15:13 GMT-0700 (PDT),2017-08-09,2017-08-09 19:15:13 UTC,Pacific Time (US & Canada),,492271,gypsyfireweed,2017-08-11 22:03:03 UTC,2018-01-24 05:06:01 UTC,research,,http://inaturalist.ca/observations/7452549,https://static.inaturalist.org/photos/9693035/medium.jpg?1502488988,,"",Not sure of binomial name. ,false,1,0,false,3,"Alaska Hwy, Destruction Bay, YT, CA",61.2462519334,-138.7931617128,2443,,,false,,,Mormon Fritillary,Speyeria mormonia,Mormon Fritillary,Insecta,68270
7465335,Tue Aug 08 2017 11:34:43 GMT-0700 (PDT),2017-08-08,2017-08-08 18:34:43 UTC,Pacific Time (US & Canada),,19332,okellhammer,2017-08-12 20:49:23 UTC,2018-09-23 01:36:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7465335,https://static.inaturalist.org/photos/9714675/medium.jpg?1502570967,,"",,false,1,0,false,3,"557–585 Whaletown Rd, , BC, CA",50.1041916667,-125.025375,,,,false,,,Common Wood-Nymph,Cercyonis pegala,Common Wood-Nymph,Insecta,58606
7467224,Sat Aug 12 2017 13:42:02 GMT-0800 (AKDT),2017-08-12,2017-08-12 21:42:02 UTC,Alaska,,23529,dssikes,2017-08-12 22:58:19 UTC,2018-09-16 21:42:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7467224,https://static.inaturalist.org/photos/9717647/medium.jpg?1502578704,,"",,false,3,0,false,3,"1040 Meadow Mouse Rd, Fairbanks, AK, US",64.9040533333,-147.7969666667,,,,false,,,Red-spotted Admiral,Limenitis arthemis,Red-spotted Admiral,Insecta,60607
7468936,Sat Aug 12 2017 14:39:50 GMT-0500 (CDT),2017-08-12,2017-08-12 19:39:50 UTC,Central Time (US & Canada),,296618,marykrieger,2017-08-13 01:01:47 UTC,2017-09-03 14:19:22 UTC,research,CC-BY,http://inaturalist.ca/observations/7468936,https://static.inaturalist.org/photos/9720536/medium.jpg?1502586110,,"","",false,1,0,false,3,"Armstrong, , MB, CA",50.60907,-97.51223,,,,false,,,Common Wood-Nymph,Cercyonis pegala,Common Wood-Nymph,Insecta,58606
7469984,Sat Aug 12 2017 15:29:33 GMT-0500 (CDT),2017-08-12,2017-08-12 20:29:33 UTC,Central Time (US & Canada),,296618,marykrieger,2017-08-13 02:25:32 UTC,2018-03-20 22:07:56 UTC,research,CC-BY,http://inaturalist.ca/observations/7469984,https://static.inaturalist.org/photos/9722594/medium.jpg?1502591138,,"","numerous individuals rapidly flying from perch to perch
see also related observation of Aphrodite Fritillary (https://www.inaturalist.org/observations/7470896)",false,1,0,false,3,"Armstrong, , MB, CA",50.6127916667,-97.516045,,,,false,,,Meadow Fritillary,Boloria bellona,Meadow Fritillary,Insecta,58564
7471746,2017-08-08 11:23:58 AM CDT,2017-08-08,2017-08-08 16:23:58 UTC,Central Time (US & Canada),,46437,colin_murray,2017-08-13 04:31:48 UTC,2017-09-04 16:14:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7471746,https://static.inaturalist.org/photos/9725566/medium.jpeg?1502598757,,"",On sandy beach. Boreal shield. ,false,2,0,false,2,"Manitoba, CA",49.9419761593,-95.236368122,13,obscured,,true,,,White Admiral,Limenitis arthemis arthemis,White Admiral,Insecta,58583
7489664,Sun Jul 30 2017 17:41:14 GMT-0800 (AKDT),2017-07-30,2017-07-31 01:41:14 UTC,Alaska,,16782,cathybell,2017-08-14 07:18:20 UTC,2017-08-14 08:17:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7489664,https://static.inaturalist.org/photos/9754356/medium.jpg?1502695138,,"",Abundant caterpillars in area,false,1,0,false,3,"Brooks River Archeological District, Alaska Peninsula NWR, AK, US",58.5559801001,-155.7782965364,67,,,false,,,Mourning Cloak,Nymphalis antiopa,Mourning Cloak,Insecta,56832
7513517,2017/08/15 6:26 PM MDT,2017-08-15,2017-08-16 00:26:00 UTC,Mountain Time (US & Canada),,492511,gailbeaulieu,2017-08-16 00:29:20 UTC,2017-10-01 04:46:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7513517,https://static.inaturalist.org/photos/9793202/medium.png?1502843268,,"",,false,3,0,false,,"Fort Resolution, NT X0E, Canada",61.172054,-113.673764,13468,,,false,,,Milbert's Tortoiseshell,Aglais milberti,Milbert's Tortoiseshell,Insecta,68269
7530092,2017/08/14,2017-08-14,,Central Time (US & Canada),,113368,ursus_arctos,2017-08-17 12:46:14 UTC,2019-06-03 19:57:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7530092,https://static.inaturalist.org/photos/9820927/medium.jpg?1502973093,,"",,false,1,0,false,,"Riding Mountain National Park, Manitoba, Canada",50.65206,-99.7233,,,,false,,,Arctic Fritillary,Boloria chariclea,Arctic Fritillary,Insecta,194027
7574424,2016/06/12 2:23 PM EDT,2016-06-12,2016-06-12 18:23:00 UTC,Eastern Time (US & Canada),,533871,bkorol,2017-08-20 19:54:01 UTC,2017-08-20 23:24:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7574424,https://static.inaturalist.org/photos/9892490/medium.jpeg?1503258583,,Lepidoptera,"",false,1,0,false,,"Thunder Bay District, ON, Canada",50.3924259535,-88.6289834976,15,,,false,,,Green Comma,Polygonia faunus,Green Comma,Insecta,68262
7588514,Mon Aug 21 2017 10:56:10 GMT-0600 (CST),2017-08-21,2017-08-21 15:56:10 UTC,Central Time (US & Canada),,500274,megandb,2017-08-21 17:00:36 UTC,2018-11-29 22:22:03 UTC,research,,https://www.inaturalist.org/observations/7588514,https://static.inaturalist.org/photos/9913330/medium.jpg?1503334924,,"",,false,1,0,false,3,"373–399 Daly Ave, Regina Beach, SK, CA",50.7947756204,-104.9942040706,22,,,false,,,Red Admiral,Vanessa atalanta,Red Admiral,Insecta,49133
7635803,Sun Aug 06 2017 19:14:44 GMT-0600 (CST),2017-08-06,2017-08-07 00:14:44 UTC,Central Time (US & Canada),,602157,renek,2017-08-24 20:15:39 UTC,2017-08-28 14:26:30 UTC,research,,https://www.inaturalist.org/observations/7635803,https://static.inaturalist.org/photos/9986615/medium.jpg?1503605755,,"",,false,2,0,false,3,"Torch River No. 488, , SK, CA",53.5047533333,-104.1130138333,,,,false,,,Painted Lady,Vanessa cardui,Painted Lady,Insecta,48548
7664264,2017-08-25 3:21:00 PM CDT,2017-08-25,2017-08-25 20:21:00 UTC,Central Time (US & Canada),,501134,blinnick,2017-08-26 22:23:15 UTC,2017-09-19 02:49:16 UTC,research,,https://www.inaturalist.org/observations/7664264,https://static.inaturalist.org/photos/10033800/medium.jpeg?1503786207,,"",,false,1,0,false,2,"186 Summerfield Way, Winnipeg, MB R2G 2B4, Canada",49.9481607612,-97.072353512,129,,,false,gps,gps,Monarch,Danaus plexippus,Monarch,Insecta,48662
7665361,2013/07/19 11:42 AM PDT,2013-07-19,2013-07-19 18:42:00 UTC,Pacific Time (US & Canada),,515751,bstarzomski,2017-08-26 23:36:16 UTC,2017-08-26 23:46:38 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/7665361,https://static.inaturalist.org/photos/10035944/medium.jpg?1503790570,,"",,false,1,0,false,,"Central Coast, BC, Canada",52.4396286333,-126.3693809509,488,,,false,,,Lorquin's Admiral,Limenitis lorquini,Lorquin's Admiral,Insecta,50880
7688111,2017/07/23 5:32 PM CDT,2017-07-23,2017-07-23 22:32:00 UTC,Central Time (US & Canada),,188597,gonodactylus,2017-08-28 15:04:47 UTC,2017-08-30 01:46:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7688111,https://static.inaturalist.org/photos/10073338/medium.jpg?1503932431,,"",,false,2,0,false,,"Kenora District, ON, Canada",50.7636689606,-93.4410005808,15,,,false,,,Satyr Comma,Polygonia satyrus,Satyr Comma,Insecta,56644
7688616,2017/07/24 1:34 PM CDT,2017-07-24,2017-07-24 18:34:00 UTC,Central Time (US & Canada),,188597,gonodactylus,2017-08-28 15:57:22 UTC,2017-09-01 22:38:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7688616,https://static.inaturalist.org/photos/10073510/medium.jpg?1503933133,,"",,false,2,1,false,,"Kenora District, ON, Canada",51.0951919816,-94.296385869,2,,,false,,,Arctic Fritillary,Boloria chariclea,Arctic Fritillary,Insecta,194027
7695394,Mon Aug 28 2017 13:04:01 GMT-0700 (PDT),2017-08-28,2017-08-28 20:04:01 UTC,Pacific Time (US & Canada),,407607,cloreally,2017-08-29 01:57:19 UTC,2017-08-31 06:28:23 UTC,research,,https://www.inaturalist.org/observations/7695394,https://static.inaturalist.org/photos/10086268/medium.jpg?1503971841,,"",,false,1,0,false,3,"Revelstoke Dam Access Rd, Revelstoke, BC, CA",51.0497778333,-118.19387,,,,false,,,Satyr Comma,Polygonia satyrus,Satyr Comma,Insecta,56644
7696135,2017/07/28 10:11 AM CDT,2017-07-28,2017-07-28 15:11:00 UTC,Central Time (US & Canada),,188597,gonodactylus,2017-08-29 02:47:37 UTC,2018-07-31 02:56:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7696135,https://static.inaturalist.org/photos/10087100/medium.jpg?1503974098,,"",,false,3,0,false,,"Kenora District, ON, Canada",51.2591621577,-94.644666016,8,,,false,,,Mourning Cloak,Nymphalis antiopa,Mourning Cloak,Insecta,56832
7712036,2017/08/22 3:53 PM PDT,2017-08-22,2017-08-22 22:53:00 UTC,Pacific Time (US & Canada),,408815,iancruickshank,2017-08-30 06:50:48 UTC,2018-12-17 17:53:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7712036,https://static.inaturalist.org/photos/10113551/medium.jpeg?1504075203,,"",,false,1,0,false,,"Sugarbowl-Grizzly Den Provincial Park, BC, Canada",53.7627165855,-121.5712738037,488,,,false,,,Milbert's Tortoiseshell,Aglais milberti,Milbert's Tortoiseshell,Insecta,68269
7712735,2017/08/25 4:42 PM EDT,2017-08-25,2017-08-25 20:42:00 UTC,Eastern Time (US & Canada),,1515879,judygva,2017-08-30 10:22:02 UTC,2018-12-17 17:53:18 UTC,research,CC-BY,https://www.inaturalist.org/observations/7712735,https://static.inaturalist.org/photos/10114791/medium.jpg?1504088505,,"",,false,1,0,false,,"Trans-Canada Hwy, Calgary, AB T0L, Canada",51.1433207,-114.7241939,177,,,false,,,Milbert's Tortoiseshell,Aglais milberti,Milbert's Tortoiseshell,Insecta,68269
7713506,2017-08-22 10:55:25 AM CST,2017-08-22,2017-08-22 15:55:25 UTC,Central Time (US & Canada),,505971,reubensenft,2017-08-30 13:32:25 UTC,2018-11-29 22:21:59 UTC,research,CC-BY,https://www.inaturalist.org/observations/7713506,https://static.inaturalist.org/photos/10115896/medium.jpeg?1504099957,,"",,false,2,0,false,2,"Unnamed Road, Buena Vista, SK S2V 1A5, Canada",50.7690231856,-104.9122539908,258,,,false,gps,gps,Red Admiral,Vanessa atalanta,Red Admiral,Insecta,49133
7721901,Wed Aug 30 2017 19:46:35 GMT-0600 (MDT),2017-08-30,2017-08-31 01:46:35 UTC,Mountain Time (US & Canada),,542836,aerin_j,2017-08-31 03:08:42 UTC,2018-09-30 16:06:09 UTC,research,,https://www.inaturalist.org/observations/7721901,https://static.inaturalist.org/photos/10129940/medium.jpg?1504148927,,"",,false,3,0,false,3,"356–476 8 St, Canmore, AB, CA",51.0889787431,-115.3551140517,160,,,false,,,Mourning Cloak,Nymphalis antiopa,Mourning Cloak,Insecta,56832
